setup_code,setup_definition,high_lookback_days,leader,laggard,direction,setup_idx,setup_date,trigger_code,trigger_window_days,trigger_idx,trigger_date,horizon_day,laggard_abs_return,leader_abs_return,excess_return
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4380,2023-05-30,T1_2d_turn,2,4383,2023-06-02,5,0.003549469853669107,-0.00042264275731218603,0.003972112610981293
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4380,2023-05-30,T1_3d_turn,3,4383,2023-06-02,1,-0.005738336444334968,0.0007050760130793421,-0.00644341245741431
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4380,2023-05-30,T1_3d_turn,3,4383,2023-06-02,2,-0.0056201755508907825,0.000535791212025849,-0.0061559667629166315
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4380,2023-05-30,T1_3d_turn,3,4383,2023-06-02,3,-0.0026620787012193725,-0.016438666400084734,0.013776587698865361
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4380,2023-05-30,T1_3d_turn,3,4383,2023-06-02,4,0.0021887718345363627,-0.004229580316442605,0.006418352150978968
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4380,2023-05-30,T1_3d_turn,3,4383,2023-06-02,5,0.003549469853669107,-0.00042264275731218603,0.003972112610981293
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4382,2023-06-01,T1_1d_turn,1,4383,2023-06-02,1,-0.005738336444334968,0.0007050760130793421,-0.00644341245741431
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4382,2023-06-01,T1_1d_turn,1,4383,2023-06-02,2,-0.0056201755508907825,0.000535791212025849,-0.0061559667629166315
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4382,2023-06-01,T1_1d_turn,1,4383,2023-06-02,3,-0.0026620787012193725,-0.016438666400084734,0.013776587698865361
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4382,2023-06-01,T1_1d_turn,1,4383,2023-06-02,4,0.0021887718345363627,-0.004229580316442605,0.006418352150978968
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4382,2023-06-01,T1_1d_turn,1,4383,2023-06-02,5,0.003549469853669107,-0.00042264275731218603,0.003972112610981293
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4382,2023-06-01,T1_2d_turn,2,4383,2023-06-02,1,-0.005738336444334968,0.0007050760130793421,-0.00644341245741431
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4382,2023-06-01,T1_2d_turn,2,4383,2023-06-02,2,-0.0056201755508907825,0.000535791212025849,-0.0061559667629166315
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4382,2023-06-01,T1_2d_turn,2,4383,2023-06-02,3,-0.0026620787012193725,-0.016438666400084734,0.013776587698865361
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4382,2023-06-01,T1_2d_turn,2,4383,2023-06-02,4,0.0021887718345363627,-0.004229580316442605,0.006418352150978968
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4382,2023-06-01,T1_2d_turn,2,4383,2023-06-02,5,0.003549469853669107,-0.00042264275731218603,0.003972112610981293
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4382,2023-06-01,T1_3d_turn,3,4383,2023-06-02,1,-0.005738336444334968,0.0007050760130793421,-0.00644341245741431
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4382,2023-06-01,T1_3d_turn,3,4383,2023-06-02,2,-0.0056201755508907825,0.000535791212025849,-0.0061559667629166315
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4382,2023-06-01,T1_3d_turn,3,4383,2023-06-02,3,-0.0026620787012193725,-0.016438666400084734,0.013776587698865361
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4382,2023-06-01,T1_3d_turn,3,4383,2023-06-02,4,0.0021887718345363627,-0.004229580316442605,0.006418352150978968
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4382,2023-06-01,T1_3d_turn,3,4383,2023-06-02,5,0.003549469853669107,-0.00042264275731218603,0.003972112610981293
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4383,2023-06-02,T1_1d_turn,1,4385,2023-06-06,1,0.002974815836906286,-0.016965367717178825,0.01994018355408511
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4383,2023-06-02,T1_1d_turn,1,4385,2023-06-06,2,0.007853083091014623,-0.004762819651554562,0.012615902742569185
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4383,2023-06-02,T1_1d_turn,1,4385,2023-06-06,3,0.009221471694319527,-0.0009579207238323839,0.010179392418151911
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4383,2023-06-02,T1_1d_turn,1,4385,2023-06-06,4,0.014873602726104496,0.01592271862522976,-0.0010491158991252636
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4383,2023-06-02,T1_1d_turn,1,4385,2023-06-06,5,0.019186694993708286,0.02372901977243247,-0.004542324778724183
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4383,2023-06-02,T1_2d_turn,2,4386,2023-06-07,1,0.004863798349749704,0.012413141577003461,-0.0075493432272537575
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4383,2023-06-02,T1_2d_turn,2,4386,2023-06-07,2,0.006228128322644633,0.016283706054357028,-0.010055577731712395
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4383,2023-06-02,T1_2d_turn,2,4386,2023-06-07,3,0.011863495175867822,0.03345567415670314,-0.02159217898083532
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4383,2023-06-02,T1_2d_turn,2,4386,2023-06-07,4,0.016163794843915724,0.041396697688168116,-0.02523290284425239
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4383,2023-06-02,T1_2d_turn,2,4386,2023-06-07,5,0.009639048263932803,0.048965000195887676,-0.03932595193195487
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4636,2024-06-05,T1_1d_turn,1,4637,2024-06-06,1,-0.0021575776393151225,-0.0008848928810201162,-0.0012726847582950063
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4636,2024-06-05,T1_1d_turn,1,4637,2024-06-06,2,-0.00010282256419769098,0.003150724689982898,-0.0032535472541805888
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4636,2024-06-05,T1_1d_turn,1,4637,2024-06-06,3,-0.0034932209398435,0.01003504482092299,-0.013528265760766489
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4636,2024-06-05,T1_1d_turn,1,4637,2024-06-06,4,-0.004212494258131194,0.02326422668385497,-0.027476720941986166
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4636,2024-06-05,T1_1d_turn,1,4637,2024-06-06,5,-0.006292692465787675,0.028810554155344503,-0.03510324662113218
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4636,2024-06-05,T1_2d_turn,2,4638,2024-06-07,1,0.002059197954579206,0.004039191823092425,-0.001979993868513219
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4636,2024-06-05,T1_2d_turn,2,4638,2024-06-07,2,-0.0013385312856999398,0.010929609235347915,-0.012268140521047854
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4636,2024-06-05,T1_2d_turn,2,4638,2024-06-07,3,-0.002059359847574549,0.024170507875224567,-0.026229867722799116
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4636,2024-06-05,T1_2d_turn,2,4638,2024-06-07,4,-0.004144055948924086,0.029721747599226633,-0.03386580354815072
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4636,2024-06-05,T1_2d_turn,2,4638,2024-06-07,5,-0.0052252583184870804,0.03505693287857503,-0.04028219119706211
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4636,2024-06-05,T1_3d_turn,3,4646,2024-06-20,1,0.00036815183447891364,-0.0026792609210272156,0.0030474127555061292
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4636,2024-06-05,T1_3d_turn,3,4646,2024-06-20,2,0.007116719852174658,-0.014033390828303571,0.02115011068047823
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4636,2024-06-05,T1_3d_turn,3,4646,2024-06-20,3,-0.00044972273113796923,-0.002758271916115329,0.00230854918497736
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4636,2024-06-05,T1_3d_turn,3,4646,2024-06-20,4,0.00011253094199870084,-0.0006988596207869735,0.0008113905627856743
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4636,2024-06-05,T1_3d_turn,3,4646,2024-06-20,5,0.0009304055076158058,0.0018806282918444328,-0.000950222784228627
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4641,2024-06-12,T1_1d_turn,1,4645,2024-06-18,1,0.007529430056578468,-0.0077079386872328515,0.01523736874381132
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4641,2024-06-12,T1_1d_turn,1,4645,2024-06-18,2,0.00790035386454524,-0.010366548029353773,0.018266901893899012
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4641,2024-06-12,T1_1d_turn,1,4645,2024-06-18,3,0.014699734753112148,-0.02163316099945789,0.03633289575257004
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4641,2024-06-12,T1_1d_turn,1,4645,2024-06-18,4,0.0070763211695914485,-0.010444950012536092,0.01752127118212754
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4641,2024-06-12,T1_1d_turn,1,4645,2024-06-18,5,0.007642808292434022,-0.008401411540911785,0.016044219833345807
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4641,2024-06-12,T1_2d_turn,2,4646,2024-06-20,1,0.00036815183447891364,-0.0026792609210272156,0.0030474127555061292
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4641,2024-06-12,T1_2d_turn,2,4646,2024-06-20,2,0.007116719852174658,-0.014033390828303571,0.02115011068047823
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4641,2024-06-12,T1_2d_turn,2,4646,2024-06-20,3,-0.00044972273113796923,-0.002758271916115329,0.00230854918497736
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4641,2024-06-12,T1_2d_turn,2,4646,2024-06-20,4,0.00011253094199870084,-0.0006988596207869735,0.0008113905627856743
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4641,2024-06-12,T1_2d_turn,2,4646,2024-06-20,5,0.0009304055076158058,0.0018806282918444328,-0.000950222784228627
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4641,2024-06-12,T1_3d_turn,3,4646,2024-06-20,1,0.00036815183447891364,-0.0026792609210272156,0.0030474127555061292
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4641,2024-06-12,T1_3d_turn,3,4646,2024-06-20,2,0.007116719852174658,-0.014033390828303571,0.02115011068047823
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4641,2024-06-12,T1_3d_turn,3,4646,2024-06-20,3,-0.00044972273113796923,-0.002758271916115329,0.00230854918497736
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4641,2024-06-12,T1_3d_turn,3,4646,2024-06-20,4,0.00011253094199870084,-0.0006988596207869735,0.0008113905627856743
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4641,2024-06-12,T1_3d_turn,3,4646,2024-06-20,5,0.0009304055076158058,0.0018806282918444328,-0.000950222784228627
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4642,2024-06-13,T1_1d_turn,1,4645,2024-06-18,1,0.007529430056578468,-0.0077079386872328515,0.01523736874381132
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4642,2024-06-13,T1_1d_turn,1,4645,2024-06-18,2,0.00790035386454524,-0.010366548029353773,0.018266901893899012
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4642,2024-06-13,T1_1d_turn,1,4645,2024-06-18,3,0.014699734753112148,-0.02163316099945789,0.03633289575257004
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4642,2024-06-13,T1_1d_turn,1,4645,2024-06-18,4,0.0070763211695914485,-0.010444950012536092,0.01752127118212754
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4642,2024-06-13,T1_1d_turn,1,4645,2024-06-18,5,0.007642808292434022,-0.008401411540911785,0.016044219833345807
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4642,2024-06-13,T1_2d_turn,2,4646,2024-06-20,1,0.00036815183447891364,-0.0026792609210272156,0.0030474127555061292
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4642,2024-06-13,T1_2d_turn,2,4646,2024-06-20,2,0.007116719852174658,-0.014033390828303571,0.02115011068047823
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4642,2024-06-13,T1_2d_turn,2,4646,2024-06-20,3,-0.00044972273113796923,-0.002758271916115329,0.00230854918497736
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4642,2024-06-13,T1_2d_turn,2,4646,2024-06-20,4,0.00011253094199870084,-0.0006988596207869735,0.0008113905627856743
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4642,2024-06-13,T1_2d_turn,2,4646,2024-06-20,5,0.0009304055076158058,0.0018806282918444328,-0.000950222784228627
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4642,2024-06-13,T1_3d_turn,3,4646,2024-06-20,1,0.00036815183447891364,-0.0026792609210272156,0.0030474127555061292
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4642,2024-06-13,T1_3d_turn,3,4646,2024-06-20,2,0.007116719852174658,-0.014033390828303571,0.02115011068047823
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4642,2024-06-13,T1_3d_turn,3,4646,2024-06-20,3,-0.00044972273113796923,-0.002758271916115329,0.00230854918497736
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4642,2024-06-13,T1_3d_turn,3,4646,2024-06-20,4,0.00011253094199870084,-0.0006988596207869735,0.0008113905627856743
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4642,2024-06-13,T1_3d_turn,3,4646,2024-06-20,5,0.0009304055076158058,0.0018806282918444328,-0.000950222784228627
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4643,2024-06-14,T1_1d_turn,1,4645,2024-06-18,1,0.007529430056578468,-0.0077079386872328515,0.01523736874381132
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4643,2024-06-14,T1_1d_turn,1,4645,2024-06-18,2,0.00790035386454524,-0.010366548029353773,0.018266901893899012
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4643,2024-06-14,T1_1d_turn,1,4645,2024-06-18,3,0.014699734753112148,-0.02163316099945789,0.03633289575257004
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4643,2024-06-14,T1_1d_turn,1,4645,2024-06-18,4,0.0070763211695914485,-0.010444950012536092,0.01752127118212754
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4643,2024-06-14,T1_1d_turn,1,4645,2024-06-18,5,0.007642808292434022,-0.008401411540911785,0.016044219833345807
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4643,2024-06-14,T1_2d_turn,2,4646,2024-06-20,1,0.00036815183447891364,-0.0026792609210272156,0.0030474127555061292
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4643,2024-06-14,T1_2d_turn,2,4646,2024-06-20,2,0.007116719852174658,-0.014033390828303571,0.02115011068047823
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4643,2024-06-14,T1_2d_turn,2,4646,2024-06-20,3,-0.00044972273113796923,-0.002758271916115329,0.00230854918497736
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4643,2024-06-14,T1_2d_turn,2,4646,2024-06-20,4,0.00011253094199870084,-0.0006988596207869735,0.0008113905627856743
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4643,2024-06-14,T1_2d_turn,2,4646,2024-06-20,5,0.0009304055076158058,0.0018806282918444328,-0.000950222784228627
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4643,2024-06-14,T1_3d_turn,3,4646,2024-06-20,1,0.00036815183447891364,-0.0026792609210272156,0.0030474127555061292
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4643,2024-06-14,T1_3d_turn,3,4646,2024-06-20,2,0.007116719852174658,-0.014033390828303571,0.02115011068047823
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4643,2024-06-14,T1_3d_turn,3,4646,2024-06-20,3,-0.00044972273113796923,-0.002758271916115329,0.00230854918497736
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4643,2024-06-14,T1_3d_turn,3,4646,2024-06-20,4,0.00011253094199870084,-0.0006988596207869735,0.0008113905627856743
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4643,2024-06-14,T1_3d_turn,3,4646,2024-06-20,5,0.0009304055076158058,0.0018806282918444328,-0.000950222784228627
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4644,2024-06-17,T1_1d_turn,1,4645,2024-06-18,1,0.007529430056578468,-0.0077079386872328515,0.01523736874381132
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4644,2024-06-17,T1_1d_turn,1,4645,2024-06-18,2,0.00790035386454524,-0.010366548029353773,0.018266901893899012
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4644,2024-06-17,T1_1d_turn,1,4645,2024-06-18,3,0.014699734753112148,-0.02163316099945789,0.03633289575257004
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4644,2024-06-17,T1_1d_turn,1,4645,2024-06-18,4,0.0070763211695914485,-0.010444950012536092,0.01752127118212754
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4644,2024-06-17,T1_1d_turn,1,4645,2024-06-18,5,0.007642808292434022,-0.008401411540911785,0.016044219833345807
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4644,2024-06-17,T1_2d_turn,2,4646,2024-06-20,1,0.00036815183447891364,-0.0026792609210272156,0.0030474127555061292
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4644,2024-06-17,T1_2d_turn,2,4646,2024-06-20,2,0.007116719852174658,-0.014033390828303571,0.02115011068047823
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4644,2024-06-17,T1_2d_turn,2,4646,2024-06-20,3,-0.00044972273113796923,-0.002758271916115329,0.00230854918497736
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4644,2024-06-17,T1_2d_turn,2,4646,2024-06-20,4,0.00011253094199870084,-0.0006988596207869735,0.0008113905627856743
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4644,2024-06-17,T1_2d_turn,2,4646,2024-06-20,5,0.0009304055076158058,0.0018806282918444328,-0.000950222784228627
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4644,2024-06-17,T1_3d_turn,3,4646,2024-06-20,1,0.00036815183447891364,-0.0026792609210272156,0.0030474127555061292
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4644,2024-06-17,T1_3d_turn,3,4646,2024-06-20,2,0.007116719852174658,-0.014033390828303571,0.02115011068047823
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4644,2024-06-17,T1_3d_turn,3,4646,2024-06-20,3,-0.00044972273113796923,-0.002758271916115329,0.00230854918497736
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4644,2024-06-17,T1_3d_turn,3,4646,2024-06-20,4,0.00011253094199870084,-0.0006988596207869735,0.0008113905627856743
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4644,2024-06-17,T1_3d_turn,3,4646,2024-06-20,5,0.0009304055076158058,0.0018806282918444328,-0.000950222784228627
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4645,2024-06-18,T1_1d_turn,1,4652,2024-06-28,1,0.0008436030804186423,0.005865068135615825,-0.005021465055197183
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4645,2024-06-18,T1_1d_turn,1,4652,2024-06-28,2,0.0055225678263775,0.01642634415553479,-0.010903776329157289
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4645,2024-06-18,T1_1d_turn,1,4652,2024-06-28,3,0.004346368856702698,0.02490045239006533,-0.020554083533362633
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4645,2024-06-18,T1_1d_turn,1,4652,2024-06-28,4,0.006570894666897864,0.035586844034244614,-0.02901594936734675
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4645,2024-06-18,T1_1d_turn,1,4652,2024-06-28,5,0.0059572849329567745,0.038049744454873524,-0.03209245952191675
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4645,2024-06-18,T1_2d_turn,2,4646,2024-06-20,1,0.00036815183447891364,-0.0026792609210272156,0.0030474127555061292
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4645,2024-06-18,T1_2d_turn,2,4646,2024-06-20,2,0.007116719852174658,-0.014033390828303571,0.02115011068047823
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4645,2024-06-18,T1_2d_turn,2,4646,2024-06-20,3,-0.00044972273113796923,-0.002758271916115329,0.00230854918497736
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4645,2024-06-18,T1_2d_turn,2,4646,2024-06-20,4,0.00011253094199870084,-0.0006988596207869735,0.0008113905627856743
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4645,2024-06-18,T1_2d_turn,2,4646,2024-06-20,5,0.0009304055076158058,0.0018806282918444328,-0.000950222784228627
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4645,2024-06-18,T1_3d_turn,3,4646,2024-06-20,1,0.00036815183447891364,-0.0026792609210272156,0.0030474127555061292
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4645,2024-06-18,T1_3d_turn,3,4646,2024-06-20,2,0.007116719852174658,-0.014033390828303571,0.02115011068047823
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4645,2024-06-18,T1_3d_turn,3,4646,2024-06-20,3,-0.00044972273113796923,-0.002758271916115329,0.00230854918497736
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4645,2024-06-18,T1_3d_turn,3,4646,2024-06-20,4,0.00011253094199870084,-0.0006988596207869735,0.0008113905627856743
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4645,2024-06-18,T1_3d_turn,3,4646,2024-06-20,5,0.0009304055076158058,0.0018806282918444328,-0.000950222784228627
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4656,2024-07-05,T1_1d_turn,1,4659,2024-07-10,1,0.0009313679300608779,-0.021930113594744838,0.022861481524805716
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4656,2024-07-05,T1_1d_turn,1,4659,2024-07-10,2,0.007702899317088896,-0.016184048033705323,0.02388694735079422
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4656,2024-07-05,T1_1d_turn,1,4659,2024-07-10,3,0.012837902251703559,-0.013539795887619888,0.026377698139323447
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4656,2024-07-05,T1_1d_turn,1,4659,2024-07-10,4,0.031213778874518594,-0.013162036831752877,0.04437581570627147
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4656,2024-07-05,T1_1d_turn,1,4659,2024-07-10,5,0.03692788541015135,-0.04213054637629354,0.0790584317864449
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4656,2024-07-05,T1_2d_turn,2,4660,2024-07-11,1,0.006765230468330552,0.005874902847851082,0.0008903276204794697
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4656,2024-07-05,T1_2d_turn,2,4660,2024-07-11,2,0.011895455276085043,0.008578443957580895,0.0033170113185041483
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4656,2024-07-05,T1_2d_turn,2,4660,2024-07-11,3,0.0302542331219795,0.008964673061572004,0.021289560060407497
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4656,2024-07-05,T1_2d_turn,2,4660,2024-07-11,4,0.035963022674103895,-0.020653363386733292,0.05661638606083719
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4656,2024-07-05,T1_2d_turn,2,4660,2024-07-11,5,0.022860330351631264,-0.025288112634626048,0.04814844298625731
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4656,2024-07-05,T1_3d_turn,3,4660,2024-07-11,1,0.006765230468330552,0.005874902847851082,0.0008903276204794697
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4656,2024-07-05,T1_3d_turn,3,4660,2024-07-11,2,0.011895455276085043,0.008578443957580895,0.0033170113185041483
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4656,2024-07-05,T1_3d_turn,3,4660,2024-07-11,3,0.0302542331219795,0.008964673061572004,0.021289560060407497
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4656,2024-07-05,T1_3d_turn,3,4660,2024-07-11,4,0.035963022674103895,-0.020653363386733292,0.05661638606083719
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4656,2024-07-05,T1_3d_turn,3,4660,2024-07-11,5,0.022860330351631264,-0.025288112634626048,0.04814844298625731
S1,same-day strict non-confirmation,128,QQQ,DIA,QQQ leads / DIA lags,4657,2024-07-08,T1_1d_turn,1,4659,2024-07-10,1,0.0009313679300608779,-0.021930113594744838,0.022861481524805716
